Observation unit ID	Date	DoE	NumMainStems	PlantHeight	TubSizeN_12-20	TubSizeN_21-30	TubSizeN_31-40	TubSizeN_41-50	TubSizeN_51-60	TubSizeN_61-70	TubSizeW_12-20	TubSizeW_21-30	TubSizeW_31-40	TubSizeW_41-50	TubSizeW_51-60	TubSizeW_61-70	TubN_total_per_plant	TubW_total_per_plant
WUR:CE-FIN04-3-476-A	2004-07-13	14	4	30														
WUR:CE-FIN04-3-476-B	2004-07-13	14	6	37														
WUR:CE-FIN04-3-476-C	2004-07-13	14	6	42														
WUR:CE-FIN04-3-477-A	2004-07-13	14	5	28														
WUR:CE-FIN04-3-477-B	2004-07-13	22	4	11														
WUR:CE-FIN04-3-477-C	2004-07-13	14	5	18														
WUR:CE-FIN04-3-478-A	2004-07-13	15	4	33														
WUR:CE-FIN04-3-478-B	2004-07-13	15	2	30														
WUR:CE-FIN04-3-478-C	2004-07-13	15	2	25														
WUR:CE-FIN04-3-479-A	2004-07-13	35	2	3.5														
WUR:CE-FIN04-3-479-B	2004-07-13	15	2	30														
WUR:CE-FIN04-3-479-C	2004-07-13	15	3	32														
WUR:CE-FIN04-3-480-A	2004-07-13	15	2	30														
WUR:CE-FIN04-3-480-B	2004-07-13	14	2	26														
WUR:CE-FIN04-3-480-C	2004-07-13	14	2	22														
WUR:CE-FIN04-3-481-A	2004-07-13	14	2	23														
WUR:CE-FIN04-3-481-B	2004-07-13	14	1	26														
WUR:CE-FIN04-3-481-C	2004-07-13	14	3	33														
WUR:CE-FIN04-3-482-A	2004-07-13	14	2	34														
WUR:CE-FIN04-3-482-B	2004-07-13	14	3	29														
WUR:CE-FIN04-3-482-C	2004-07-13	15	3	29														
WUR:CE-FIN04-3-483-A	2004-07-13	14	3	35														
WUR:CE-FIN04-3-483-B	2004-07-13	14	3	45														
WUR:CE-FIN04-3-483-C	2004-07-13	14	2	35														
WUR:CE-FIN04-3-484-A	2004-07-13	16	12	31														
WUR:CE-FIN04-3-484-B	2004-07-13	15	2	28														
WUR:CE-FIN04-3-484-C	2004-07-13	15	4	28														
WUR:CE-FIN04-3-485-A	2004-07-13	15	1	29														
WUR:CE-FIN04-3-485-B	2004-07-13	14	4	32														
WUR:CE-FIN04-3-485-C	2004-07-13	14	2	19														
WUR:CE-FIN04-3-486-A	2004-07-13	14	3	36														
WUR:CE-FIN04-3-486-B	2004-07-13	14	3	30														
WUR:CE-FIN04-3-486-C	2004-07-13	14	3	33														
WUR:CE-FIN04-3-487-A	2004-07-13	18	2	34														
WUR:CE-FIN04-3-487-B	2004-07-13	17	2	35														
WUR:CE-FIN04-3-487-C	2004-07-13	17	3	34														
WUR:CE-FIN04-3-488-A	2004-07-13	16	3	33														
WUR:CE-FIN04-3-488-B	2004-07-13	14	3	35														
WUR:CE-FIN04-3-488-C	2004-07-13	15	1	36														
WUR:CE-FIN04-3-489-A	2004-07-13	19	2	26														
WUR:CE-FIN04-3-489-B	2004-07-13	19	3	29														
WUR:CE-FIN04-3-489-C	2004-07-13	19	4	28														
WUR:CE-FIN04-3-490-A	2004-07-13	23	4	16														
WUR:CE-FIN04-3-490-B	2004-07-13	21	4	17														
WUR:CE-FIN04-3-490-C	2004-07-13	21	3	11														
WUR:CE-FIN04-3-491-A	2004-07-13	42	2	1														
WUR:CE-FIN04-3-491-B	2004-07-13	14	3	32														
WUR:CE-FIN04-3-491-C	2004-07-13	18	2	25														
WUR:CE-FIN04-3-492-A	2004-07-13	14	3	33														
WUR:CE-FIN04-3-492-B	2004-07-13	14	3	30														
WUR:CE-FIN04-3-492-C	2004-07-13	14	3	33														
WUR:CE-FIN04-3-493-A	2004-07-13	20	2	29														
WUR:CE-FIN04-3-493-B	2004-07-13	20	3	26														
WUR:CE-FIN04-3-493-C	2004-07-13	20	8	35														
WUR:CE-FIN04-3-494-A	2004-07-13	18	3	26														
WUR:CE-FIN04-3-494-B	2004-07-13	18	5	29														
WUR:CE-FIN04-3-494-C	2004-07-13	17	3	29														
WUR:CE-FIN04-3-495-A	2004-07-13	18	3	23														
WUR:CE-FIN04-3-495-B	2004-07-13	17	3	29														
WUR:CE-FIN04-3-495-C	2004-07-13	16	3	28														
WUR:CE-FIN04-3-496-A	2004-07-13	18	5	29														
WUR:CE-FIN04-3-496-B	2004-07-13	15	5	30														
WUR:CE-FIN04-3-496-C	2004-07-13	16	6	33														
WUR:CE-FIN04-3-497-A	2004-07-13	15	2	30														
WUR:CE-FIN04-3-497-B	2004-07-13	15	4	31														
WUR:CE-FIN04-3-497-C	2004-07-13	16?	3	24														
WUR:CE-FIN04-3-498-A	2004-07-13	16?	3	32														
WUR:CE-FIN04-3-498-B	2004-07-13	18	4	34														
WUR:CE-FIN04-3-498-C	2004-07-13	18	5	20														
WUR:CE-FIN04-3-499-A	2004-07-13	19	2	27														
WUR:CE-FIN04-3-499-B	2004-07-13	19	4	21														
WUR:CE-FIN04-3-499-C	2004-07-13	20	2	22														
WUR:CE-FIN04-3-500-A	2004-07-13	15	3	31														
WUR:CE-FIN04-3-500-B	2004-07-13	16	2	30														
WUR:CE-FIN04-3-500-C	2004-07-13	18	5	28														
WUR:CE-FIN04-3-501-A	2004-07-13	16	6	37														
WUR:CE-FIN04-3-501-B	2004-07-13	14	4	34														
WUR:CE-FIN04-3-501-C	2004-07-13	19	3	32														
WUR:CE-FIN04-3-502-A	2004-07-13	16	2	20														
WUR:CE-FIN04-3-502-B	2004-07-13	17	1	25														
WUR:CE-FIN04-3-502-C	2004-07-13	17	2	22														
WUR:CE-FIN04-3-503-A	2004-07-13	20	4	16														
WUR:CE-FIN04-3-503-B	2004-07-13	20	3	19														
WUR:CE-FIN04-3-503-C	2004-07-13	16	2	28														
WUR:CE-FIN04-3-504-A	2004-07-13	20	3	25														
WUR:CE-FIN04-3-504-B	2004-07-13	19	2	23														
WUR:CE-FIN04-3-504-C	2004-07-13	15	1	28														
WUR:CE-FIN04-3-505-A	2004-07-13	14	4	30														
WUR:CE-FIN04-3-505-B	2004-07-13	15	2	29														
WUR:CE-FIN04-3-505-C	2004-07-13																	
WUR:CE-FIN04-3-506-A	2004-07-13	16	2	28														
WUR:CE-FIN04-3-506-B	2004-07-13	16	2	27														
WUR:CE-FIN04-3-506-C	2004-07-13	16	3	19														
WUR:CE-FIN04-3-507-A	2004-07-13	14	3	29														
WUR:CE-FIN04-3-507-B	2004-07-13	14	5	35														
WUR:CE-FIN04-3-507-C	2004-07-13	14	2	30														
WUR:CE-FIN04-3-508-A	2004-07-13	14	1	40														
WUR:CE-FIN04-3-508-B	2004-07-13	14	2	45														
WUR:CE-FIN04-3-508-C	2004-07-13	14	1	35														
WUR:CE-FIN04-3-509-A	2004-07-13	14	3	34														
WUR:CE-FIN04-3-509-B	2004-07-13	15	4	33														
WUR:CE-FIN04-3-509-C	2004-07-13	14	4	41														
WUR:CE-FIN04-3-510-A	2004-07-13	17	3	23														
WUR:CE-FIN04-3-510-B	2004-07-13	17	3	31														
WUR:CE-FIN04-3-510-C	2004-07-13	16	9	45														
WUR:CE-FIN04-3-511-A	2004-07-13		1	2														
WUR:CE-FIN04-3-511-B	2004-07-13	17	5	18														
WUR:CE-FIN04-3-511-C	2004-07-13	16	2	27														
WUR:CE-FIN04-3-512-A	2004-07-13	20	9	28														
WUR:CE-FIN04-3-512-B	2004-07-13	20	10	30														
WUR:CE-FIN04-3-512-C	2004-07-13	20	3	18														
WUR:CE-FIN04-3-513-A	2004-07-13	15	6	19														
WUR:CE-FIN04-3-513-B	2004-07-13	16	4	20														
WUR:CE-FIN04-3-513-C	2004-07-13	18	3	17														
WUR:CE-FIN04-3-514-A	2004-07-13	15	4	32														
WUR:CE-FIN04-3-514-B	2004-07-13	15	2	25														
WUR:CE-FIN04-3-514-C	2004-07-13	16	4	26														
WUR:CE-FIN04-3-515-A	2004-07-13	16	2	33														
WUR:CE-FIN04-3-515-B	2004-07-13	15	6	34														
WUR:CE-FIN04-3-515-C	2004-07-13	15	1	26														
WUR:CE-FIN04-3-516-A	2004-07-13	16	2	16														
WUR:CE-FIN04-3-516-B	2004-07-13	16	5	26														
WUR:CE-FIN04-3-516-C	2004-07-13	17	7	20														
WUR:CE-FIN04-3-517-A	2004-07-13	15	6	25														
WUR:CE-FIN04-3-517-B	2004-07-13	17	4	24														
WUR:CE-FIN04-3-517-C	2004-07-13	19	2	20														
WUR:CE-FIN04-3-518-A	2004-07-13	20	3	22														
WUR:CE-FIN04-3-518-B	2004-07-13	19	4	30														
WUR:CE-FIN04-3-518-C	2004-07-13	20	2	23														
WUR:CE-FIN04-3-519-A	2004-07-13	15	5	28														
WUR:CE-FIN04-3-519-B	2004-07-13	15	6	29														
WUR:CE-FIN04-3-519-C	2004-07-13	18	2	23														
WUR:CE-FIN04-3-520-A	2004-07-13	19	2	37														
WUR:CE-FIN04-3-520-B	2004-07-13	18	4	29														
WUR:CE-FIN04-3-520-C	2004-07-13	20	4	30														
WUR:CE-FIN04-3-521-A	2004-07-13	15	4	30														
WUR:CE-FIN04-3-521-B	2004-07-13	15	2	33														
WUR:CE-FIN04-3-521-C	2004-07-13	20	2	23														
WUR:CE-FIN04-3-522-A	2004-07-13	17	3	23														
WUR:CE-FIN04-3-522-B	2004-07-13	17	5	26														
WUR:CE-FIN04-3-522-C	2004-07-13	20	4	23														
WUR:CE-FIN04-3-523-A	2004-07-13	16	3	34														
WUR:CE-FIN04-3-523-B	2004-07-13	17	2	36														
WUR:CE-FIN04-3-523-C	2004-07-13	16	3	37														
WUR:CE-FIN04-3-524-A	2004-07-13	20	2	20														
WUR:CE-FIN04-3-524-B	2004-07-13	20	3	22														
WUR:CE-FIN04-3-524-C	2004-07-13	20	2	20														
WUR:CE-FIN04-3-525-A	2004-07-13	15	4	35														
WUR:CE-FIN04-3-525-B	2004-07-13	16	3	28														
WUR:CE-FIN04-3-525-C	2004-07-13	16	3	29														
WUR:CE-FIN04-3-526-A	2004-07-13	27	3	18														
WUR:CE-FIN04-3-526-B	2004-07-13	27	3	17														
WUR:CE-FIN04-3-526-C	2004-07-13	26	4	19														
WUR:CE-FIN04-3-527-A	2004-07-13	22	2	20														
WUR:CE-FIN04-3-527-B	2004-07-13	14	1	24														
WUR:CE-FIN04-3-527-C	2004-07-13	14	2	26														
WUR:CE-FIN04-3-528-A	2004-07-13	20	3	17														
WUR:CE-FIN04-3-528-B	2004-07-13	16	2	28														
WUR:CE-FIN04-3-528-C	2004-07-13	16	4	35														
WUR:CE-FIN04-3-529-A	2004-07-13	17	3	26														
WUR:CE-FIN04-3-529-B	2004-07-13	17	2	30														
WUR:CE-FIN04-3-529-C	2004-07-13	17	3	35														
WUR:CE-FIN04-3-530-A	2004-07-13	22	3	23														
WUR:CE-FIN04-3-530-B	2004-07-13	20	3	23														
WUR:CE-FIN04-3-530-C	2004-07-13	18	2	25														
WUR:CE-FIN04-3-531-A	2004-07-13	19	4	22														
WUR:CE-FIN04-3-531-B	2004-07-13	23	4	20														
WUR:CE-FIN04-3-531-C	2004-07-13	18	10	24														
WUR:CE-FIN04-3-532-A	2004-07-13	23	3	15														
WUR:CE-FIN04-3-532-B	2004-07-13	20	4	27														
WUR:CE-FIN04-3-532-C	2004-07-13	17	2	22														
WUR:CE-FIN04-3-533-A	2004-07-13	18	3	30														
WUR:CE-FIN04-3-533-B	2004-07-13	17	4	30														
WUR:CE-FIN04-3-533-C	2004-07-13	15	3	31														
WUR:CE-FIN04-3-534-A	2004-07-13	24	2	11														
WUR:CE-FIN04-3-534-B	2004-07-13	17	2	26														
WUR:CE-FIN04-3-534-C	2004-07-13	41	1	1														
WUR:CE-FIN04-3-535-A	2004-07-13	18	3	32														
WUR:CE-FIN04-3-535-B	2004-07-13	16	3	29														
WUR:CE-FIN04-3-535-C	2004-07-13	17	3	26														
WUR:CE-FIN04-3-536-A	2004-07-13																	
WUR:CE-FIN04-3-536-B	2004-07-13																	
WUR:CE-FIN04-3-536-C	2004-07-13																	
WUR:CE-FIN04-3-537-A	2004-07-13	24	7	21														
WUR:CE-FIN04-3-537-B	2004-07-13	14	6	25														
WUR:CE-FIN04-3-537-C	2004-07-13	19	5	24														
WUR:CE-FIN04-3-538-A	2004-07-13																	
WUR:CE-FIN04-3-538-B	2004-07-13																	
WUR:CE-FIN04-3-538-C	2004-07-13	15	5	26														
WUR:CE-FIN04-3-539-A	2004-07-13																	
WUR:CE-FIN04-3-539-B	2004-07-13	14	4	37														
WUR:CE-FIN04-3-539-C	2004-07-13	29	2	17														
WUR:CE-FIN04-3-540-A	2004-07-13	14	2	30														
WUR:CE-FIN04-3-540-B	2004-07-13	14	2	38														
WUR:CE-FIN04-3-540-C	2004-07-13	14	2	34														
WUR:CE-FIN04-3-541-A	2004-07-13																	
WUR:CE-FIN04-3-541-B	2004-07-13	14	4	42														
WUR:CE-FIN04-3-541-C	2004-07-13																	
WUR:CE-FIN04-3-542-A	2004-07-13	29	1	9														
WUR:CE-FIN04-3-542-B	2004-07-13	14	5	30														
WUR:CE-FIN04-3-542-C	2004-07-13	14	5	29														
WUR:CE-FIN04-3-543-A	2004-07-13	16	4	33														
WUR:CE-FIN04-3-543-B	2004-07-13	16	5	31														
WUR:CE-FIN04-3-543-C	2004-07-13	17	4	37														
WUR:CE-FIN04-3-544-A	2004-07-13	14	3	33														
WUR:CE-FIN04-3-544-B	2004-07-13	14	3	37														
WUR:CE-FIN04-3-544-C	2004-07-13	14	7	29														
WUR:CE-FIN04-3-545-A	2004-07-13	20	6	24														
WUR:CE-FIN04-3-545-B	2004-07-13	16	5	25														
WUR:CE-FIN04-3-545-C	2004-07-13	22	4	25														
WUR:CE-FIN04-3-546-A	2004-07-13	15	2	30														
WUR:CE-FIN04-3-546-B	2004-07-13	16	2	31														
WUR:CE-FIN04-3-546-C	2004-07-13	16	2	36														
WUR:CE-FIN04-3-547-A	2004-07-13	19	4	23														
WUR:CE-FIN04-3-547-B	2004-07-13	18	2	22														
WUR:CE-FIN04-3-547-C	2004-07-13	17	2	23														
WUR:CE-FIN04-3-548-A	2004-07-13	32	1	6														
WUR:CE-FIN04-3-548-B	2004-07-13	29	5	12														
WUR:CE-FIN04-3-548-C	2004-07-13	39	2	4														
WUR:CE-FIN04-3-549-A	2004-07-13	18	3	20														
WUR:CE-FIN04-3-549-B	2004-07-13	15	3	19														
WUR:CE-FIN04-3-549-C	2004-07-13	30	2	13														
WUR:CE-FIN04-3-550-A	2004-07-13	15	5	13														
WUR:CE-FIN04-3-550-B	2004-07-13	18	4	23														
WUR:CE-FIN04-3-550-C	2004-07-13																	
WUR:CE-FIN04-3-551-A	2004-07-13	19	5	18														
WUR:CE-FIN04-3-551-B	2004-07-13	17	5	26														
WUR:CE-FIN04-3-551-C	2004-07-13	19	5	21														
WUR:CE-FIN04-3-552-A	2004-07-13	17	2	30														
WUR:CE-FIN04-3-552-B	2004-07-13	18	4	28														
WUR:CE-FIN04-3-552-C	2004-07-13	17	2	28														
WUR:CE-FIN04-3-553-A	2004-07-13	17	2	23														
WUR:CE-FIN04-3-553-B	2004-07-13	17	8	27														
WUR:CE-FIN04-3-553-C	2004-07-13	17	6	24														
WUR:CE-FIN04-3-554-A	2004-07-13	19	5	28														
WUR:CE-FIN04-3-554-B	2004-07-13	18	3	25														
WUR:CE-FIN04-3-554-C	2004-07-13	19	2	22														
WUR:CE-FIN04-3-555-A	2004-07-13	22	3	15														
WUR:CE-FIN04-3-555-B	2004-07-13	16	3	24														
WUR:CE-FIN04-3-555-C	2004-07-13	16	4	26														
WUR:CE-FIN04-3-556-A	2004-07-13	21	2	19														
WUR:CE-FIN04-3-556-B	2004-07-13	19	5	25														
WUR:CE-FIN04-3-556-C	2004-07-13	19	4	26														
WUR:CE-FIN04-3-557-A	2004-07-13	18	2	14														
WUR:CE-FIN04-3-557-B	2004-07-13	18	1	17														
WUR:CE-FIN04-3-557-C	2004-07-13	19	2	20														
WUR:CE-FIN04-3-558-A	2004-07-13	18	4	26														
WUR:CE-FIN04-3-558-B	2004-07-13	18	8	25														
WUR:CE-FIN04-3-558-C	2004-07-13	19	3	28														
WUR:CE-FIN04-3-559-A	2004-07-13	20	3	24														
WUR:CE-FIN04-3-559-B	2004-07-13																	
WUR:CE-FIN04-3-559-C	2004-07-13	40	2	3														
WUR:CE-FIN04-3-560-A	2004-07-13	17	2	31														
WUR:CE-FIN04-3-560-B	2004-07-13	17	1	18														
WUR:CE-FIN04-3-560-C	2004-07-13	17	3	22														
WUR:CE-FIN04-3-561-A	2004-07-13	19	4	24														
WUR:CE-FIN04-3-561-B	2004-07-13	17	3	29														
WUR:CE-FIN04-3-561-C	2004-07-13	17	4	27														
WUR:CE-FIN04-3-562-A	2004-07-13	15	4	20														
WUR:CE-FIN04-3-562-B	2004-07-13	14	3	22														
WUR:CE-FIN04-3-562-C	2004-07-13	14	5	19														
WUR:CE-FIN04-3-563-A	2004-07-13	15	5	30														
WUR:CE-FIN04-3-563-B	2004-07-13	17	6	27														
WUR:CE-FIN04-3-563-C	2004-07-13	14	6	31														
WUR:CE-FIN04-3-564-A	2004-07-13	17	2	22														
WUR:CE-FIN04-3-564-B	2004-07-13	18	3	18														
WUR:CE-FIN04-3-564-C	2004-07-13	17	3	12														
WUR:CE-FIN04-3-565-A	2004-07-13	16	3	30														
WUR:CE-FIN04-3-565-B	2004-07-13	16	1	34														
WUR:CE-FIN04-3-565-C	2004-07-13	15	3	30														
WUR:CE-FIN04-3-566-A	2004-07-13	18	2	24														
WUR:CE-FIN04-3-566-B	2004-07-13	22	1	20														
WUR:CE-FIN04-3-566-C	2004-07-13	18	2	26														
WUR:CE-FIN04-3-567-A	2004-07-13	15	1	25														
WUR:CE-FIN04-3-567-B	2004-07-13	14	1	24														
WUR:CE-FIN04-3-567-C	2004-07-13	15	2	28														
WUR:CE-FIN04-3-568-A	2004-07-13	15	2	32														
WUR:CE-FIN04-3-568-B	2004-07-13	15	2	36														
WUR:CE-FIN04-3-568-C	2004-07-13	15	1	33														
WUR:CE-FIN04-3-569-A	2004-07-13	14	2	27														
WUR:CE-FIN04-3-569-B	2004-07-13	15	4	28														
WUR:CE-FIN04-3-569-C	2004-07-13	15	4	26														
WUR:CE-FIN04-3-570-A	2004-07-13	20	4	22														
WUR:CE-FIN04-3-570-B	2004-07-13	22	5	24														
WUR:CE-FIN04-3-570-C	2004-07-13	20	6	24														
WUR:CE-FIN04-3-571-A	2004-07-13	14	3	29														
WUR:CE-FIN04-3-571-B	2004-07-13	14	1	26														
WUR:CE-FIN04-3-571-C	2004-07-13	15	2	32														
WUR:CE-FIN04-3-572-A	2004-07-13	17	2	22														
WUR:CE-FIN04-3-572-B	2004-07-13	17	3	27														
WUR:CE-FIN04-3-572-C	2004-07-13	17	3	29														
WUR:CE-FIN04-3-573-A	2004-07-13	22	4	11														
WUR:CE-FIN04-3-573-B	2004-07-13	17	3	16														
WUR:CE-FIN04-3-573-C	2004-07-13	17	2	15														
WUR:CE-FIN04-3-574-A	2004-07-13	15	3	34														
WUR:CE-FIN04-3-574-B	2004-07-13	15	1	26														
WUR:CE-FIN04-3-574-C	2004-07-13	15	1	25														
WUR:CE-FIN04-3-575-A	2004-07-13	25	1	14														
WUR:CE-FIN04-3-575-B	2004-07-13	21	2	20														
WUR:CE-FIN04-3-575-C	2004-07-13	21	4	20														
WUR:CE-FIN04-3-576-A	2004-07-13	14	4	35														
WUR:CE-FIN04-3-576-B	2004-07-13	14	3	42														
WUR:CE-FIN04-3-576-C	2004-07-13	14	5	34														
WUR:CE-FIN04-3-577-A	2004-07-13	15	2	31														
WUR:CE-FIN04-3-577-B	2004-07-13	15	3	30														
WUR:CE-FIN04-3-577-C	2004-07-13	15	4	32														
WUR:CE-FIN04-3-578-A	2004-07-13	15	2	29														
WUR:CE-FIN04-3-578-B	2004-07-13	15	8	33														
WUR:CE-FIN04-3-578-C	2004-07-13	15	5	29														
WUR:CE-FIN04-3-579-A	2004-07-13	21	3	16														
WUR:CE-FIN04-3-579-B	2004-07-13	16	2	20														
WUR:CE-FIN04-3-579-C	2004-07-13	17	2	21														
WUR:CE-FIN04-3-580-A	2004-07-13	18	1	23														
WUR:CE-FIN04-3-580-B	2004-07-13	14	2	25														
WUR:CE-FIN04-3-580-C	2004-07-13	14	2	30														
WUR:CE-FIN04-3-581-A	2004-07-13	18	1	31														
WUR:CE-FIN04-3-581-B	2004-07-13	22	4	17														
WUR:CE-FIN04-3-581-C	2004-07-13	15	3	17														
WUR:CE-FIN04-3-582-A	2004-07-13	16	2	23														
WUR:CE-FIN04-3-582-B	2004-07-13	18	1	22														
WUR:CE-FIN04-3-582-C	2004-07-13	21	2	15														
WUR:CE-FIN04-3-583-A	2004-07-13	18	3	25														
WUR:CE-FIN04-3-583-B	2004-07-13	15	3	27														
WUR:CE-FIN04-3-583-C	2004-07-13	15	2	27														
WUR:CE-FIN04-3-584-A	2004-07-13	21	3	29														
WUR:CE-FIN04-3-584-B	2004-07-13	21	5	31														
WUR:CE-FIN04-3-584-C	2004-07-13	23	2	20														
WUR:CE-FIN04-3-585-A	2004-07-13	15	2	19.5														
WUR:CE-FIN04-3-585-B	2004-07-13																	
WUR:CE-FIN04-3-585-C	2004-07-13	19	3	20														
WUR:CE-FIN04-3-586-A	2004-07-13	15	2	28.5														
WUR:CE-FIN04-3-586-B	2004-07-13	15	2	26														
WUR:CE-FIN04-3-586-C	2004-07-13	15	2	31														
WUR:CE-FIN04-3-587-A	2004-07-13	17	2	27														
WUR:CE-FIN04-3-587-B	2004-07-13	17	3	26.5														
WUR:CE-FIN04-3-587-C	2004-07-13	19	1	23														
WUR:CE-FIN04-3-588-A	2004-07-13	14	3	27.5														
WUR:CE-FIN04-3-588-B	2004-07-13	14	5	29														
WUR:CE-FIN04-3-588-C	2004-07-13	14	4	29														
WUR:CE-FIN04-3-589-A	2004-07-13	18	5	28														
WUR:CE-FIN04-3-589-B	2004-07-13	15	1	27.5														
WUR:CE-FIN04-3-589-C	2004-07-13	17	4	27.5														
WUR:CE-FIN04-3-590-A	2004-07-13	21	5	18														
WUR:CE-FIN04-3-590-B	2004-07-13	17	5	25														
WUR:CE-FIN04-3-590-C	2004-07-13	18	5	23														
WUR:CE-FIN04-3-591-A	2004-07-13	15	3	24.5														
WUR:CE-FIN04-3-591-B	2004-07-13	15	4	29.5														
WUR:CE-FIN04-3-591-C	2004-07-13	22	2	17.5														
WUR:CE-FIN04-3-592-A	2004-07-13	23	2	10														
WUR:CE-FIN04-3-592-B	2004-07-13	16	2	22														
WUR:CE-FIN04-3-592-C	2004-07-13	21	2	19.5														
WUR:CE-FIN04-3-593-A	2004-07-13	18	3	26.5														
WUR:CE-FIN04-3-593-B	2004-07-13	16	2	24														
WUR:CE-FIN04-3-593-C	2004-07-13	16	2	26														
WUR:CE-FIN04-3-594-A	2004-07-13	16	2	25.5														
WUR:CE-FIN04-3-594-B	2004-07-13	20	2	16.5														
WUR:CE-FIN04-3-594-C	2004-07-13	19	4	19														
WUR:CE-FIN04-3-595-A	2004-07-13	20	1	12														
WUR:CE-FIN04-3-595-B	2004-07-13	20	1	12.5														
WUR:CE-FIN04-3-595-C	2004-07-13	20	1	14														
WUR:CE-FIN04-3-596-A	2004-07-13	18	7	20														
WUR:CE-FIN04-3-596-B	2004-07-13	18	2	16														
WUR:CE-FIN04-3-596-C	2004-07-13	36	1	3														
WUR:CE-FIN04-3-597-A	2004-07-13	21	5	20														
WUR:CE-FIN04-3-597-B	2004-07-13	15	5	31														
WUR:CE-FIN04-3-597-C	2004-07-13	17	4	29														
WUR:CE-FIN04-3-598-A	2004-07-13	15	3	32														
WUR:CE-FIN04-3-598-B	2004-07-13	15	4	32														
WUR:CE-FIN04-3-598-C	2004-07-13	15	5	31														
WUR:CE-FIN04-3-599-A	2004-07-13	15	3	38														
WUR:CE-FIN04-3-599-B	2004-07-13	15	3	24														
WUR:CE-FIN04-3-599-C	2004-07-13	15	2	26														
WUR:CE-FIN04-3-600-A	2004-07-13	18	2	21														
WUR:CE-FIN04-3-600-B	2004-07-13	15	2	19.5														
WUR:CE-FIN04-3-600-C	2004-07-13	18	4	22														
WUR:CE-FIN04-3-601-A	2004-07-13	21	3	19														
WUR:CE-FIN04-3-601-B	2004-07-13	20	3	20.5														
WUR:CE-FIN04-3-601-C	2004-07-13	18	3	9														
WUR:CE-FIN04-3-602-A	2004-07-13	17	5	34.5														
WUR:CE-FIN04-3-602-B	2004-07-13	18	2	27														
WUR:CE-FIN04-3-602-C	2004-07-13	19	2	28.5														
WUR:CE-FIN04-3-603-A	2004-07-13	40	1	2														
WUR:CE-FIN04-3-603-B	2004-07-13	32	3	9														
WUR:CE-FIN04-3-603-C	2004-07-13	15	3	21														
WUR:CE-FIN04-3-604-A	2004-07-13	31	4	4.5														
WUR:CE-FIN04-3-604-B	2004-07-13	22	2	13														
WUR:CE-FIN04-3-604-C	2004-07-13	21	4	6														
WUR:CE-FIN04-3-605-A	2004-07-13	20	5	30														
WUR:CE-FIN04-3-605-B	2004-07-13	20	6	25														
WUR:CE-FIN04-3-605-C	2004-07-13	20	3	30.5														
WUR:CE-FIN04-3-606-A	2004-07-13	20	2	17.5														
WUR:CE-FIN04-3-606-B	2004-07-13	20	4	19														
WUR:CE-FIN04-3-606-C	2004-07-13	20	2	21.5														
WUR:CE-FIN04-3-607-A	2004-07-13	15	2	25														
WUR:CE-FIN04-3-607-B	2004-07-13	15	1	27														
WUR:CE-FIN04-3-607-C	2004-07-13	22	1	18														
WUR:CE-FIN04-3-608-A	2004-07-13	16	1	24.5														
WUR:CE-FIN04-3-608-B	2004-07-13	20	3	24														
WUR:CE-FIN04-3-608-C	2004-07-13	16	1	23.5														
WUR:CE-FIN04-3-609-A	2004-07-13	17	8	26.5														
WUR:CE-FIN04-3-609-B	2004-07-13	19	5	21.5														
WUR:CE-FIN04-3-609-C	2004-07-13	16	5	32														
WUR:CE-FIN04-3-610-A	2004-07-13	17	5	27.5														
WUR:CE-FIN04-3-610-B	2004-07-13	15	4	20														
WUR:CE-FIN04-3-610-C	2004-07-13	15	1	26.5														
